Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Recent Advances in Internet of Things and Machine Learning","Intelligent Systems Reference Library","","","","10.1007/978-3-030-90119-6","Prof. Valentina E. BalasVijender Kumar SolankiDr. Raghvendra Kumar","2022","http://link.springer.com/book/10.1007/978-3-030-90119-6","Book"
"Ubiquitous Intelligent Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-2541-2","P. KaruppusamyDr. Fausto Pedro García MárquezDr. Tu N. Nguyen","2022","http://link.springer.com/book/10.1007/978-981-19-2541-2","Book"
"State of the Art in Secure Software Systems Development","Security Compliance in Model-driven Development of Software Systems in Presence of Long-Term Evolution and Variants","","","","10.1007/978-3-658-37665-9_3","Sven Matthias Peldszus","2022","http://link.springer.com/chapter/10.1007/978-3-658-37665-9_3","Chapter"
"Design Principles for Embedded Systems","Transactions on Computer Systems and Networks","","","","10.1007/978-981-16-3293-8","KCS Murti","2022","http://link.springer.com/book/10.1007/978-981-16-3293-8","Book"
"Intelligent Manufacturing","","","","","10.1007/978-981-19-0167-6","Assoc. Prof. Chao'an Lai","2022","http://link.springer.com/book/10.1007/978-981-19-0167-6","Book"
"Natural Language Processing and Information Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-031-08473-7","Paolo RossoValerio BasileRaquel MartínezElisabeth MétaisFarid Meziane","2022","http://link.springer.com/book/10.1007/978-3-031-08473-7","Book"
"The Transdisciplinary Reach of Design Science Research","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06516-3","Andreas DrechslerAurona GerberProf. Alan Hevner","2022","http://link.springer.com/book/10.1007/978-3-031-06516-3","Book"
"Artificial Intelligence and Its Applications","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-96311-8","Brahim LejdelProf. Dr. Eliseo ClementiniLouai Alarabi","2022","http://link.springer.com/book/10.1007/978-3-030-96311-8","Book"
"Proceedings of the 13th International Conference on Soft Computing and Pattern Recognition (SoCPaR 2021)","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-96302-6","Dr. Ajith AbrahamProf. Andries EngelbrechtDr. Fabio ScottiDr. Niketa GandhiDr. Pooja Manghirmalani MishraDr. Giancarlo FortinoDr. Virgilijus SakalauskasDr. Sabri Pllana","2022","http://link.springer.com/book/10.1007/978-3-030-96302-6","Book"
"XIV International Scientific Conference “INTERAGROMASH 2021”","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80946-1","Prof. Dr. Alexey BeskopylnyProf. Dr. Mark Shamtsyan","2022","http://link.springer.com/book/10.1007/978-3-030-80946-1","Book"
"RoboCup 2021: Robot World Cup XXIV","Lecture Notes in Computer Science","","","","10.1007/978-3-030-98682-7","Rachid AlamiJoydeep BiswasMaya CakmakDr. Oliver Obst","2022","http://link.springer.com/book/10.1007/978-3-030-98682-7","Book"
"AI and IoT for Sustainable Development in Emerging Countries","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-030-90618-4","Dr. Zakaria BoulouardDr. Mariya OuaissaDr. Mariyam OuaissaDr. Sarah El Himer","2022","http://link.springer.com/book/10.1007/978-3-030-90618-4","Book"
"Human-Computer Interaction. Technological Innovation","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05409-9","Masaaki Kurosu","2022","http://link.springer.com/book/10.1007/978-3-031-05409-9","Book"
"China Satellite Navigation Conference (CSNC 2022) Proceedings","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-2580-1","Prof. Changfeng YangProf. Jun Xie","2022","http://link.springer.com/book/10.1007/978-981-19-2580-1","Book"
"Intelligent Autonomous Systems 16","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-95892-3","Prof. Marcelo H. Ang JrDr. Hajime AsamaProf. Wei LinProf. Shaohui Foong","2022","http://link.springer.com/book/10.1007/978-3-030-95892-3","Book"
"Computational Science – ICCS 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-08760-8","Derek GroenClélia de MulatierProf. Maciej PaszynskiDr. Valeria V. KrzhizhanovskayaProf. Jack J. DongarraProf. Dr. Peter M. A. Sloot","2022","http://link.springer.com/book/10.1007/978-3-031-08760-8","Book"
"Computer Vision, Imaging and Computer Graphics Theory and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-030-94893-1","Kadi BouatouchA. Augusto de SousaManuela ChessaPh.D. Alexis PaljicAndreas KerrenDr. Christophe HurterDr. Giovanni Maria FarinellaPetia RadevaJose Braz","2022","http://link.springer.com/book/10.1007/978-3-030-94893-1","Book"
"Handbook of Technology Application in Tourism in Asia","","","","","10.1007/978-981-16-2210-6","Azizul Hassan","2022","http://link.springer.com/referencework/10.1007/978-981-16-2210-6","ReferenceWork"
"Proceedings of International Conference on Frontiers in Computing and Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-981-19-0105-8","Prof. Subhadip BasuProf. Dipak Kumar KoleDr. Arnab Kumar MajiProf. Dariusz PlewczynskiProf. Debotosh Bhattacharjee","2023","http://link.springer.com/book/10.1007/978-981-19-0105-8","Book"
"Reliability of Organic Compounds in Microelectronics and Optoelectronics","","","","","10.1007/978-3-030-81576-9","Willem Dirk van DrielMaryam Yazdan Mehr","2022","http://link.springer.com/book/10.1007/978-3-030-81576-9","Book"
"Quantifying Quality of Life","Health Informatics","","","","10.1007/978-3-030-94212-0","Katarzyna WacSharon Wulfovich","2022","http://link.springer.com/book/10.1007/978-3-030-94212-0","Book"
"Computational Science – ICCS 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-08757-8","Derek GroenClélia de MulatierProf. Maciej PaszynskiDr. Valeria V. KrzhizhanovskayaProf. Jack J. DongarraProf. Dr. Peter M. A. Sloot","2022","http://link.springer.com/book/10.1007/978-3-031-08757-8","Book"
"Wearable Robotics: Challenges and Trends","Biosystems & Biorobotics","","","","10.1007/978-3-030-69547-7","Dr. Juan C. MorenoJawad MasoodUrs SchneiderChristophe MaufroyProf. Jose L. Pons","2022","http://link.springer.com/book/10.1007/978-3-030-69547-7","Book"
"Advanced Data Mining and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-95405-5","Bohan LiLin YueJing JiangWeitong ChenXue LiGuodong LongFei FangHan Yu","2022","http://link.springer.com/book/10.1007/978-3-030-95405-5","Book"
"ICT with Intelligent Applications","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-4177-0","Prof. Tomonobu SenjyuProf. Dr. Parikshit N. MahalleDr. Thinagaran PerumalDr. Amit Joshi","2022","http://link.springer.com/book/10.1007/978-981-16-4177-0","Book"
"SmartDG: Modelling System-Level Requirements for Component-Based Robotic Software Systems","Advances in Information and Communication","","","","10.1007/978-3-030-98012-2_52","Vineet NagrathChristian Schlegel","2022","http://link.springer.com/chapter/10.1007/978-3-030-98012-2_52","Chapter"
"Model-Based System Architecting and Decision-Making","Handbook of Model-Based Systems Engineering","","","","10.1007/978-3-030-27486-3_17-1","Yaroslav MensheninYaniv MordecaiEdward F. CrawleyBruce G. Cameron","2022","http://link.springer.com/referenceworkentry/10.1007/978-3-030-27486-3_17-1","ReferenceWorkEntry"
"Digital Transformation in Industry","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-030-94617-3","Prof. Vikas KumarProf. Dr. Jiewu LengDr. Victoria AkberdinaEvgeny Kuzmin","2022","http://link.springer.com/book/10.1007/978-3-030-94617-3","Book"
"Embedded Computer Systems: Architectures, Modeling, and Simulation","Lecture Notes in Computer Science","","","","10.1007/978-3-031-04580-6","Alex OrailogluMatthias JungMarc Reichenbach","2022","http://link.springer.com/book/10.1007/978-3-031-04580-6","Book"
"Proceedings of 2nd International Conference on Smart Computing and Cyber Security","Lecture Notes in Networks and Systems","","","","10.1007/978-981-16-9480-6","Prof. Prasant Kumar PattnaikDr. Mangal SainDr. Ahmed A. Al-Absi","2022","http://link.springer.com/book/10.1007/978-981-16-9480-6","Book"
"High-Performance Computing Systems and Technologies in Scientific Research, Automation of Control and Production","Communications in Computer and Information Science","","","","10.1007/978-3-030-94141-3","Vladimir JordanIlya TarasovVladimir Faerman","2022","http://link.springer.com/book/10.1007/978-3-030-94141-3","Book"
"Risks and Security of Internet and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-031-02067-4","Bo LuoMohamed MosbahFrédéric CuppensLotfi Ben OthmaneNora CuppensSlim Kallel","2022","http://link.springer.com/book/10.1007/978-3-031-02067-4","Book"
"Innovations in Mechanical Engineering","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-79165-0","José MachadoDr. Filomena SoaresDr. Justyna TrojanowskaDr. Erika Ottaviano","2022","http://link.springer.com/book/10.1007/978-3-030-79165-0","Book"
"Advances on P2P, Parallel, Grid, Cloud and Internet Computing","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-89899-1","Prof. Leonard Barolli","2022","http://link.springer.com/book/10.1007/978-3-030-89899-1","Book"
"Industrial Engineering in the Internet-of-Things World","Lecture Notes in Management and Industrial Engineering","","","","10.1007/978-3-030-76724-2","Prof. Dr. Fethi Calisir","2022","http://link.springer.com/book/10.1007/978-3-030-76724-2","Book"
"Advanced Data Mining and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-95408-6","Bohan LiLin YueJing JiangWeitong ChenXue LiGuodong LongFei FangHan Yu","2022","http://link.springer.com/book/10.1007/978-3-030-95408-6","Book"
"Cloud Computing","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-99191-3","Mohammad R. KhosraviQiang HeProf. Haipeng Dai","2022","http://link.springer.com/book/10.1007/978-3-030-99191-3","Book"
"Informatics and Intelligent Applications","Communications in Computer and Information Science","","","","10.1007/978-3-030-95630-1","Sanjay MisraJonathan OlurantiAssoc. Prof. Robertas DamaševičiusRytis Maskeliunas","2022","http://link.springer.com/book/10.1007/978-3-030-95630-1","Book"
"Artificial Intelligence and Machine Learning Methods in COVID-19 and Related Health Diseases","Studies in Computational Intelligence","","","","10.1007/978-3-031-04597-4","Prof. Dr. Victor ChangDr. Harleen KaurDr. Simon James Fong","2022","http://link.springer.com/book/10.1007/978-3-031-04597-4","Book"
"Communication, Smart Technologies and Innovation for Society","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-4126-8","Prof. Álvaro RochaProf. Paulo Carlos López-LópezJuan Pablo Salgado-Guerrero","2022","http://link.springer.com/book/10.1007/978-981-16-4126-8","Book"
"Blockchain based Internet of Things","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-981-16-9260-4","Debashis DeDr. Siddhartha BhattacharyyaProf. Dr. Joel J. P. C. Rodrigues","2022","http://link.springer.com/book/10.1007/978-981-16-9260-4","Book"
"Practitioners’ best practices to Adopt, Use or Abandon Model-based Testing with Graphical models for Software-intensive Systems","Empirical Software Engineering","","27","5","10.1007/s10664-022-10145-2","Emil AlégrothKristian KarlHelena RosshagenTomas HelmfridssonNils Olsson","2022","http://link.springer.com/article/10.1007/s10664-022-10145-2","Article"
"Humanity Driven AI","","","","","10.1007/978-3-030-72188-6","Prof. Fang ChenDr. Jianlong Zhou","2022","http://link.springer.com/book/10.1007/978-3-030-72188-6","Book"
"In Silico Methods for Predicting Drug Toxicity","Methods in Molecular Biology","","","","10.1007/978-1-0716-1960-5","Dr. Emilio Benfenati","2022","http://link.springer.com/book/10.1007/978-1-0716-1960-5","Book"
"AI 2021: Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-97546-3","Guodong LongProf. Xinghuo YuSen Wang","2022","http://link.springer.com/book/10.1007/978-3-030-97546-3","Book"
"Artificial Intelligence Applications and Innovations","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-08333-4","Ilias MaglogiannisProf. Lazaros IliadisProf. John MacintyrePaulo Cortez","2022","http://link.springer.com/book/10.1007/978-3-031-08333-4","Book"
"Handbook of Cognitive and Autonomous Systems for Fire Resilient Infrastructures","","","","","10.1007/978-3-030-98685-8","Dr. MZ NaserGlenn Corbett","2022","http://link.springer.com/book/10.1007/978-3-030-98685-8","Book"
"Safe Software and Secure Software","Safety and Security of Cyber-Physical Systems","","","","10.1007/978-3-658-37182-1_5","Frank J. Furrer","2022","http://link.springer.com/chapter/10.1007/978-3-658-37182-1_5","Chapter"
"Future Virtual Product Creation Solutions with New Engineering Capabilities","Virtual Product Creation in Industry","","","","10.1007/978-3-662-64301-3_21","Rainer Stark","2022","http://link.springer.com/chapter/10.1007/978-3-662-64301-3_21","Chapter"
"Designing Data Spaces","","","","","10.1007/978-3-030-93975-5","Prof. Dr. Boris OttoProf. Dr. Michael ten HompelProf. Dr. Stefan Wrobel","2022","http://link.springer.com/book/10.1007/978-3-030-93975-5","Book"
"Advances in Computational Intelligence and Communication Technology","Lecture Notes in Networks and Systems","","","","10.1007/978-981-16-9756-2","Dr. Xiao-Zhi GaoProf. Shailesh TiwariDr. Munesh C. TrivediProf. Pradeep Kumar SinghDr. Krishn K. Mishra","2022","http://link.springer.com/book/10.1007/978-981-16-9756-2","Book"
"Structural Health Monitoring Based on Data Science Techniques","Structural Integrity","","","","10.1007/978-3-030-81716-9","Prof. Alexandre CuryProf. Diogo RibeiroProf. Filippo UbertiniProf. Michael D. Todd","2022","http://link.springer.com/book/10.1007/978-3-030-81716-9","Book"
"Forthcoming Networks and Sustainability in the IoT Era","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-030-99581-2","Prof. Fadi Al-TurjmanDr. Jawad Rasheed","2022","http://link.springer.com/book/10.1007/978-3-030-99581-2","Book"
"Computational Intelligence for COVID-19 and Future Pandemics","Disruptive Technologies and Digital Transformations for Society 5.0","","","","10.1007/978-981-16-3783-4","Utku KoseJunzo WatadaOmer DeperliogluJose Antonio Marmolejo Saucedo","2022","http://link.springer.com/book/10.1007/978-981-16-3783-4","Book"
"Handbook of Social Inclusion","","","","","10.1007/978-3-030-89594-5","Pranee Liamputtong","2022","http://link.springer.com/referencework/10.1007/978-3-030-89594-5","ReferenceWork"
"International Conference on Artificial Intelligence and Sustainable Engineering","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-8542-2","Prof. Goutam SanyalCarlos M. Travieso-GonzálezDr. Shashank AwasthiDr. Carla M. A. PintoDr. B. R. Purushothama","2022","http://link.springer.com/book/10.1007/978-981-16-8542-2","Book"
"Machine Learning in Clinical Neuroscience","Acta Neurochirurgica Supplement","","","","10.1007/978-3-030-85292-4","Victor E. StaartjesProf. Luca RegliPriv. Doz. Carlo Serra","2022","http://link.springer.com/book/10.1007/978-3-030-85292-4","Book"
"Proceedings of the International e-Conference on Intelligent Systems and Signal Processing","Advances in Intelligent Systems and Computing","","","","10.1007/978-981-16-2123-9","Dr. Falgun ThakkarProf. Geetali SahaDr. Celia ShahnazProf. Yu-Chen Hu","2022","http://link.springer.com/book/10.1007/978-981-16-2123-9","Book"
"Information Systems and Design","Communications in Computer and Information Science","","","","10.1007/978-3-030-95494-9","Victor TaratukhinMikhail MatveevProf. Dr. Jörg BeckerYury Kupriyanov","2022","http://link.springer.com/book/10.1007/978-3-030-95494-9","Book"
"Innovation in Construction","","","","","10.1007/978-3-030-95798-8","Dr. Seyed Hamidreza GhaffarDr. Paul MullettDr. Eujin PeiJohn Roberts","2022","http://link.springer.com/book/10.1007/978-3-030-95798-8","Book"
"Artificial Intelligence in Medicine","Lecture Notes in Computer Science","","","","10.1007/978-3-031-09342-5","Martin MichalowskiSyed Sibte Raza AbidiSamina Abidi","2022","http://link.springer.com/book/10.1007/978-3-031-09342-5","Book"
"Human Interface and the Management of Information: Applications in Complex Technological Environments","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06509-5","Sakae YamamotoHirohiko Mori","2022","http://link.springer.com/book/10.1007/978-3-031-06509-5","Book"
"Deep Learning in Data Analytics","Studies in Big Data","","","","10.1007/978-3-030-75855-4","Dr. Debi Prasanna AcharjyaAnirban MitraNoor Zaman","2022","http://link.springer.com/book/10.1007/978-3-030-75855-4","Book"
"Pervasive Healthcare","EAI/Springer Innovations in Communication and Computing","","","","10.1007/978-3-030-77746-3","Dr. Mohammad Shahid HusainDr. Muhamad Hariz Bin Muhamad AdnanDr. Mohammad Zunnun KhanDr. Saurabh ShuklaFahad U Khan","2022","http://link.springer.com/book/10.1007/978-3-030-77746-3","Book"
"Credible Asset Allocation, Optimal Transport Methods, and Related Topics","Studies in Systems, Decision and Control","","","","10.1007/978-3-030-97273-8","Prof. Songsak SriboonchittaProf. Vladik KreinovichProf. Dr. Woraphon Yamaka","2022","http://link.springer.com/book/10.1007/978-3-030-97273-8","Book"
"The Palgrave Handbook of Operations Research","","","","","10.1007/978-3-030-96935-6","Prof. Saïd SalhiProf. John Boylan","2022","http://link.springer.com/book/10.1007/978-3-030-96935-6","Book"
"Pattern Recognition and Artificial Intelligence","Communications in Computer and Information Science","","","","10.1007/978-3-031-04112-9","Chawki DjeddiProf. Imran SiddiqiAkhtar JamilAlaa Ali Hameedİsmail Kucuk","2022","http://link.springer.com/book/10.1007/978-3-031-04112-9","Book"
"Advanced Computing","Communications in Computer and Information Science","","","","10.1007/978-3-030-95502-1","Deepak GargSarangapani JagannathanAnkur GuptaDr. Lalit GargSuneet Gupta","2022","http://link.springer.com/book/10.1007/978-3-030-95502-1","Book"
"HCI in Mobility, Transport, and Automotive Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-031-04987-3","Prof. Dr. Heidi Krömker","2022","http://link.springer.com/book/10.1007/978-3-031-04987-3","Book"
"Internet of Things and Analytics for Agriculture, Volume 3","Studies in Big Data","","","","10.1007/978-981-16-6210-2","Dr. Prasant Kumar PattnaikDr. Raghvendra KumarDr. Souvik Pal","2022","http://link.springer.com/book/10.1007/978-981-16-6210-2","Book"
"Building on Smart Cities Skills and Competences","Internet of Things","","","","10.1007/978-3-030-97818-1","Dr. Panos Fitsilis","2022","http://link.springer.com/book/10.1007/978-3-030-97818-1","Book"
"Proceedings of the 3rd International Conference on Building Innovations","Lecture Notes in Civil Engineering","","","","10.1007/978-3-030-85043-2","Prof. Volodymyr OnyshchenkoProf. Gulchohra MammadovaProf. Svitlana SivitskaProf. Akif Gasimov","2022","http://link.springer.com/book/10.1007/978-3-030-85043-2","Book"
"Computer Vision and Image Processing","Communications in Computer and Information Science","","","","10.1007/978-3-031-11349-9","Balasubramanian RamanSubrahmanyam MuralaAnanda ChowdhuryAbhinav DhallPuneet Goyal","2022","http://link.springer.com/book/10.1007/978-3-031-11349-9","Book"
"Advances in Automation and Robotics Research","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-90033-5","Dr. Héctor A. MorenoDr. Isela G. CarreraDr. Ricardo A. Ramírez-MendozaDr. José BacaIlka A. Banfield","2022","http://link.springer.com/book/10.1007/978-3-030-90033-5","Book"
"Recent Advances in Mechanical Infrastructure","Lecture Notes in Intelligent Transportation and Infrastructure","","","","10.1007/978-981-16-7660-4","Dr. Ajit Kumar ParwaniDr. PL. RamkumarDr. Kumar AbhishekDr. Saurabh Kumar Yadav","2022","http://link.springer.com/book/10.1007/978-981-16-7660-4","Book"
"Sensing, Data Managing, and Control Technologies for Agricultural Systems","Agriculture Automation and Control","","","","10.1007/978-3-031-03834-1","Shaochun MaTao LinEnrong MaoZhenghe SongKuan-Chong Ting","2022","http://link.springer.com/book/10.1007/978-3-031-03834-1","Book"
"Advances in Knowledge Discovery and Data Mining","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05936-0","João GamaProf. Dr. Tianrui LiAssoc. Prof. Yang YuEnhong ChenYu ZhengFei Teng","2022","http://link.springer.com/book/10.1007/978-3-031-05936-0","Book"
"Computing Science, Communication and Security","Communications in Computer and Information Science","","","","10.1007/978-3-031-10551-7","Nirbhay ChaubeyDr. Sabu M. ThampiNoor Zaman Jhanjhi","2022","http://link.springer.com/book/10.1007/978-3-031-10551-7","Book"
"Machine Intelligence and Smart Systems","Algorithms for Intelligent Systems","","","","10.1007/978-981-16-9650-3","Dr. Shikha AgrawalDr. Kamlesh Kumar GuptaPh.D. Jonathan H. ChanDr. Jitendra AgrawalManish Gupta","2022","http://link.springer.com/book/10.1007/978-981-16-9650-3","Book"
"Always-On Business","Progress in IS","","","","10.1007/978-3-030-93959-5","Nijaz BajgorićLejla TuruljaAmra Alagić","2022","http://link.springer.com/book/10.1007/978-3-030-93959-5","Book"
"Enabling 6G Mobile Networks","","","","","10.1007/978-3-030-74648-3","Jonathan RodriguezChristos VerikoukisDr. John S. VardakasDr. Nikos Passas","2022","http://link.springer.com/book/10.1007/978-3-030-74648-3","Book"
"Geospatial Intelligence","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-80458-9","Prof. Dr. Fatimazahra BarramouEl Hassan El BrirchiKhalifa MansouriDr. Youness Dehbi","2022","http://link.springer.com/book/10.1007/978-3-030-80458-9","Book"
"Advances in Information Systems Development","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-030-95354-6","Dr. Emilio InsfranDr. Fernando GonzálezDr. Silvia AbrahãoDr. Marta FernándezDr. Chris BarryDr. Michael LangDr. Henry LingerDr. Christoph Schneider","2022","http://link.springer.com/book/10.1007/978-3-030-95354-6","Book"
"Cybersecurity of Digital Service Chains","Lecture Notes in Computer Science","","","","10.1007/978-3-031-04036-8","Joanna KołodziejMatteo RepettoArmend Duzha","2022","http://link.springer.com/book/10.1007/978-3-031-04036-8","Book"
"Smart Transportation Systems 2022","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-2813-0","Dr. Yiming BieDr. Bob X. QuProf. Robert J. HowlettProf. Lakhmi C. Jain","2022","http://link.springer.com/book/10.1007/978-981-19-2813-0","Book"
"IEC 61850 Principles and Applications to Electric Power Systems","CIGRE Green Books","","","","10.1007/978-3-031-06912-3","Peter BishopAssoc. Prof. Nirmal-Kumar C Nair","2022","http://link.springer.com/book/10.1007/978-3-031-06912-3","Book"
"Internet of Things from Hype to Reality","","","","","10.1007/978-3-030-90158-5","Ammar RayesSamer Salam","2022","http://link.springer.com/book/10.1007/978-3-030-90158-5","Book"
"Electronic Government and the Information Systems Perspective","Lecture Notes in Computer Science","","","","10.1007/978-3-031-12673-4","Andrea KőDr. Enrico FrancesconiProf. Dr. Gabriele KotsisProf. Dr. A Min TjoaIsmail Khalil","2022","http://link.springer.com/book/10.1007/978-3-031-12673-4","Book"
"Computational Intelligence in Recent Communication Networks","EAI/Springer Innovations in Communication and Computing","","","","10.1007/978-3-030-77185-0","Dr. Mariya OuaissaDr. Zakaria BoulouardDr. Mariyam OuaissaBassma Guermah","2022","http://link.springer.com/book/10.1007/978-3-030-77185-0","Book"
"New Thinking in GIScience","","","","","10.1007/978-981-19-3816-0","Prof. Bin LiProf. Xun ShiProf. A-Xing ZhuProf. Cuizhen WangProf. Hui Lin","2022","http://link.springer.com/book/10.1007/978-981-19-3816-0","Book"
"Applied Data Science in Tourism","Tourism on the Verge","","","","10.1007/978-3-030-88389-8","Prof. Dr. Roman Egger","2022","http://link.springer.com/book/10.1007/978-3-030-88389-8","Book"
"Image Analysis and Processing – ICIAP 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06427-2","Prof. Stan SclaroffCosimo DistanteMarco LeoDr. Giovanni M. FarinellaProf. Dr. Federico Tombari","2022","http://link.springer.com/book/10.1007/978-3-031-06427-2","Book"
"Advances in Manufacturing III","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-99310-8","Prof. Justyna TrojanowskaPh.D. Agnieszka KujawińskaProf. Jose MachadoProf. Ivan Pavlenko","2022","http://link.springer.com/book/10.1007/978-3-030-99310-8","Book"
"Machine Learning, Optimization, and Data Science","Lecture Notes in Computer Science","","","","10.1007/978-3-030-95467-3","Prof. Giuseppe NicosiaVarun OjhaEmanuele La MalfaGabriele La MalfaGiorgio JansenProf. Panos M. PardalosProf. Giovanni GiuffridaRenato Umeton","2022","http://link.springer.com/book/10.1007/978-3-030-95467-3","Book"
"Organizational Innovation in the Digital Age","","","","","10.1007/978-3-030-98183-9","Assoc. Prof. Carolina MachadoProf. Dr. J. Paulo Davim","2022","http://link.springer.com/book/10.1007/978-3-030-98183-9","Book"
"Simulation and Modeling Methodologies, Technologies and Applications","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-84811-8","Prof. Mohammad S. ObaidatTuncer OrenFloriano De Rango","2022","http://link.springer.com/book/10.1007/978-3-030-84811-8","Book"
"China Satellite Navigation Conference (CSNC 2022) Proceedings","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-2576-4","Prof. Changfeng YangProf. Jun Xie","2022","http://link.springer.com/book/10.1007/978-981-19-2576-4","Book"
"Topical Drifts in Intelligent Computing","Lecture Notes in Networks and Systems","","","","10.1007/978-981-19-0745-6","Prof. Jyotsna Kumar MandalDr. Pao-Ann HsiungDr. Rudra Sankar Dhar","2022","http://link.springer.com/book/10.1007/978-981-19-0745-6","Book"
"Machine and Deep Learning in Oncology, Medical Physics and Radiology","","","","","10.1007/978-3-030-83047-2","Prof. Issam El NaqaPh.D. Martin J. Murphy","2022","http://link.springer.com/book/10.1007/978-3-030-83047-2","Book"
"Blockchain of Things and Deep Learning Applications in Construction","","","","","10.1007/978-3-031-06829-4","Dr. Faris ElghaishProf. Farzad Pour RahimianDr. Tara BrooksProf. Nashwan DawoodDr. Sepehr Abrishami","2023","http://link.springer.com/book/10.1007/978-3-031-06829-4","Book"
"Behavior Analysis and Modeling of Traffic Participants","Synthesis Lectures on Advances in Automotive Technology","","","","10.1007/978-3-031-01509-0","Xiaolin SongHaotian Cao","2022","http://link.springer.com/book/10.1007/978-3-031-01509-0","Book"
"Verification, Model Checking, and Abstract Interpretation","Lecture Notes in Computer Science","","","","10.1007/978-3-030-94583-1","Bernd FinkbeinerThomas Wies","2022","http://link.springer.com/book/10.1007/978-3-030-94583-1","Book"
"Event- and Data-Centric Enterprise Risk-Adjusted Return Management","","","","","10.1007/978-1-4842-7440-8","Kannan Subramanian RDr. Sudheesh Kumar Kattumannil","2022","http://link.springer.com/book/10.1007/978-1-4842-7440-8","Book"
"3D Imaging—Multidimensional Signal Processing and Deep Learning","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-2448-4","Prof. Lakhmi C. JainProf. Dr. Roumen KountchevDr. Yonghang TaiDr. Roumiana Kountcheva","2022","http://link.springer.com/book/10.1007/978-981-19-2448-4","Book"
"Verification and Enforcement of Security at Run-time","Security Compliance in Model-driven Development of Software Systems in Presence of Long-Term Evolution and Variants","","","","10.1007/978-3-658-37665-9_9","Sven Matthias Peldszus","2022","http://link.springer.com/chapter/10.1007/978-3-658-37665-9_9","Chapter"
"8th International Conference on the Development of Biomedical Engineering in Vietnam","IFMBE Proceedings","","","","10.1007/978-3-030-75506-5","Prof. Dr. Vo Van ToiDr. Thi-Hiep NguyenVong Binh LongHa Thi Thanh Huong","2022","http://link.springer.com/book/10.1007/978-3-030-75506-5","Book"
"Data and Applications Security and Privacy XXXVI","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10684-2","Prof. Shamik SuralHaibing Lu","2022","http://link.springer.com/book/10.1007/978-3-031-10684-2","Book"
"Proceedings of 2021 4th International Conference on Civil Engineering and Architecture","Lecture Notes in Civil Engineering","","","","10.1007/978-981-16-6932-3","Dr. Thomas KangProf. Youngjin Lee","2022","http://link.springer.com/book/10.1007/978-981-16-6932-3","Book"
"Comprehensible Science","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-85799-8","Dr. Tatiana Antipova","2022","http://link.springer.com/book/10.1007/978-3-030-85799-8","Book"
